MOVIE_ID,NAME,ALIAS,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,DOUBAN_VOTES,GENRES,IMDB_ID,LANGUAGES,MINS,OFFICIAL_SITE,REGIONS,RELEASE_DATE,SLUG,STORYLINE,TAGS,YEAR,ACTOR_IDS,DIRECTOR_IDS
2209575,少年时代 - 电影,年少时代(台) / 我们都是这样长大的(港) / 少年12年 / 十二年,埃拉·科尔特兰/帕特丽夏·阿奎特/伊桑·霍克/罗蕾莱·林克莱特/史蒂芬·切斯特·普林斯/利比·维拉利/马可·佩雷拉/杰米·霍华德/安德鲁·维拉利尔/谢恩·格雷厄姆/苔丝·艾伦/戴维·布莱克维尔/塔玛拉·若兰恩/埃薇·汤普森/布拉德·霍金斯/尼克·克劳斯/梅根·迪瓦恩/詹妮·图利/理查德·琼斯/山姆·狄龙/佐伊·格瑞艾姆/理查德·罗比查乌克斯/克里斯·杜贝克/安德里亚·陈/莫娜·李·富尔茨/比尔·怀斯/马克西米利安·麦克纳马拉/泰勒·韦弗/杰西·梅希勒,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2187391526.jpg,理查德·林克莱特,8.5,232043,剧情/家庭,tt1065073,英语 / 西班牙语,165.0,,美国,2014-01-19,eyraM27ua,本片讲述一个男孩从6岁到18岁的成长历程，导演理查德·林克莱特花了12年时间来完成这部作品。它仔细描画了孩子的成长过程，及其父母亲各个方面的变化，可以让观众细致入微地体会岁月流逝的痕迹。为了不打扰主演艾拉·萨尔蒙的正常生活，拍摄均在他暑假期间的简短时间内完成。,成长/美国/青春/人生/家庭/剧情/2014/文艺,2014.0,,
4301224,沉睡魔咒,黑魔后：沉睡魔咒(港) / 黑魔女：沉睡魔咒(台) / 梅尔菲森特 / 玛琳菲森 / 黑法魔女 / 睡美人外传,安吉丽娜·朱莉/艾丽·范宁/沙尔托·科普雷/莱丝利·曼维尔/艾美达·斯丹顿/朱诺·坦普尔/萨姆·赖利/布伦顿·思韦茨/肯尼思·库兰汉姆/莎拉·弗林德/汉娜·纽/伊莎贝尔·莫洛伊/迈克尔·希金斯/艾拉·珀内尔/杰克逊·比尤斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2185343341.jpg,罗伯特·斯特罗姆伯格,7.1,166253.0,动作/爱情/奇幻/冒险,tt1587310,英语,98.0,http://movies.disney.com/maleficent,美国 / 英国,2014-06-20,ZBeUBm7mb,在宁静祥和的摩尔王国，广袤的大森林中，动物与精灵和谐相处，无忧无虑。那一年，天真无邪的小仙女玛琳菲森（伊莎贝尔·莫洛伊 Isobelle Molloy 饰）邂逅了人类小男孩斯特凡（迈克尔·希金斯 Michael Higgins 饰）。他们两小无猜，成为亲密无间的好朋友， 更在万物的守护下坠入爱河。但是随着年龄的增长，斯特凡（沙尔托·科普雷 Sharlto Copley 饰）褪去了往日的纯真，被人类的贪欲所吸引。而玛琳菲森（安吉丽娜·朱莉 Angelina Jolie 饰）则成长为法术强大的仙女。愚蠢的人类向摩尔王国开战，斯特凡为了成为王位继承者，残忍地割下了玛琳菲森的翅膀。,魔幻/童话/美国/迪斯尼/奇幻/2014/温情/安吉丽娜·朱莉,2014.0,安吉丽娜·朱莉:1054447|艾丽·范宁:1025133|沙尔托·科普雷:1036300|莱丝利·曼维尔:1032219|艾美达·斯丹顿:1013856|朱诺·坦普尔:1274500|萨姆·赖利:1013934|布伦顿·思韦茨:1325896|肯尼思·库兰汉姆:1078956|莎拉·弗林德:1340296|汉娜·纽:1337555|伊莎贝尔·莫洛伊:1340299|迈克尔·希金斯:1340298|艾拉·珀内尔:1261575|杰克逊·比尤斯:1340297,罗伯特·斯特罗姆伯格:1298560
2049435,超人：钢铁之躯,超人：钢铁英雄(港/台),亨利·卡维尔/艾米·亚当斯/迈克尔·珊农/凯文·科斯特纳/戴安·琳恩/罗素·克劳/克里斯托弗·米洛尼/安婕·特拉乌/劳伦斯·菲什伯恩/阿耶莱特·祖里尔/雅丹·古尔德/迈克尔·凯利/迪伦·斯派比利/朱利安·瑞钦斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1968975252.jpg,扎克·施奈德,7.0,165110.0,动作/科幻/冒险,tt0770828,英语,143.0,http://manofsteel.warnerbros.com,美国 / 英国,2013-06-20,f6A2Vn7Yf,遥远的宇宙深处，随着氪星的毁灭，超人的传奇故事拉开序幕。氪星人乔·艾尔（罗素·克劳 Russell Crowe 饰）抵死反抗佐德将军（迈克尔·珊农 Michael Shannon 饰）的邪恶计划，冒险将刚出生不久的儿子卡尔·艾尔被送到银河系另一边的地球。卡尔降落在美国堪萨斯一座小镇，他幸运地成为乔纳森·肯特（凯文·科斯特纳 Kevin Costner 饰）和玛莎（黛安·莲恩 Diane Lane 饰）的养子，并且得名克拉克。克拉克从小显露出与众不同的能力与特征，但这些带给他惊讶的同时还有数不清的烦恼。通过养父的引导，克拉克（亨利·卡维尔 Henry Cavill 饰）慢慢弄清自己的身世以及所肩负的使命。终于有一天，遥远的故乡“同胞”莅临。,科幻/超人/美国/超级英雄/DC/动作/2013/漫画改编,2013.0,亨利·卡维尔:1044713|艾米·亚当斯:1022563|迈克尔·珊农:1144415|凯文·科斯特纳:1016671|戴安·琳恩:1053615|罗素·克劳:1016674|克里斯托弗·米洛尼:1000052|安婕·特拉乌:1013842|劳伦斯·菲什伯恩:1022596|阿耶莱特·祖里尔:1162508|雅丹·古尔德:1253074|迈克尔·凯利:1104615|迪伦·斯派比利:1233399|朱利安·瑞钦斯:1147415,扎克·施奈德:1031904
1293964,魂断蓝桥 - 电影,滑铁卢桥 / 断桥残梦,费雯·丽/罗伯特·泰勒/露塞尔·沃特森/弗吉尼亚·菲尔德/玛丽亚·彭斯卡娅/C.奥布雷·史密斯/丽塔·卡莱尔/里奥.G.卡罗尔/戴维·卡文迪什/大卫·克莱德/汤姆·康威/赫伯特·埃文斯/艾塞尔·格里菲斯/哈利韦尔·霍布斯/威尔弗雷德·卢卡斯/埃德蒙·莫蒂默/伦纳德米迪/坦普·皮戈特/约翰·格雷厄姆·斯佩西/哈里·斯塔布斯/戴维·瑟斯比/诺玛·威登/帕特·威尔士/玛莎·温特沃思/道格拉斯·伍德,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2351134499.jpg,茂文·勒鲁瓦,8.8,313476,剧情/爱情/战争,tt0033238,英语 / 法语,108.0,,美国,1940-05-17,rybERQe6e,第一次世界大战期间，回国度假的陆军中尉罗伊（罗伯特·泰勒）在滑铁卢桥上邂逅了舞蹈演员玛拉（费雯·丽），两人彼此倾心，爱情迅速升温。就在两人决定结婚之时，罗伊应招回营地，两人被迫分离。由于错过剧团演出，玛拉被开除，只能和好友相依为命。,爱情/经典/费雯丽/美国/魂断蓝桥/战争/美国电影/电影,1940.0,,
1293203,人鬼情未了 - 电影,第六感生死恋 / 生死第六感 / 幽灵,帕特里克·斯威兹/黛米·摩尔/托尼·戈德温/乌比·戈德堡,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p544574893.jpg,杰瑞·扎克,8.3,225455,剧情/爱情/奇幻,tt0099653,英语,127.0,,美国,1990-07-13,Ivijbibib,年轻的银行职员萨姆（帕特里克•斯威兹）与未婚妻美莉（黛咪•摩尔）相爱极深，在朋友卡尔（托尼•戈德温）的热情帮助下，他们搬进一幢漂亮的公寓，做着结婚前的准备。某晚看戏归来时，他们遭遇持枪歹徒，与歹徒搏斗时，萨姆不幸中枪身亡，美莉悲痛欲绝。,爱情/经典/美国/人鬼情未了/美国电影/1990/电影/love,1990.0,,
2369845,嫌疑人X的献身,容疑者X的献身 / 嫌疑犯X的献身 / 神探伽俐略,福山雅治/柴崎幸/堤真一/松雪泰子/北村一辉/金泽美穗,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p698531629.jpg,西谷弘,8.3,162978.0,剧情/悬疑/犯罪,tt1160629,日语,128.0,,日本,2008-10-04,jzFnNAuaa,天才物理学家汤川学（福山雅治 饰）此次又受内海薰（柴崎幸 饰）所托，调查一件不可思议命案。受害人富樫慎二被发现死在河边，面目指纹尽毁。最大的嫌疑人是他的前妻花冈靖子（松雪泰子 饰），然而靖子却有着完美的不在场证明。一个人能够同一时间出现在不同地方吗？当汤川发现住在靖子隔壁的是当年的大学同学、同为天才的数学家石神哲哉（堤真一  饰）时引起兴趣。,东野圭吾/推理/日本/悬疑/福山雅治/日本电影/犯罪/堤真一,2008.0,福山雅治:1006103|柴崎幸:1141865|堤真一:1151079|松雪泰子:1037529|北村一辉:1012650|金泽美穗:1314831,西谷弘:1316253
2132473,僵尸世界大战 - 电影,地球末日战(港) / 末日之战(台),布拉德·皮特/米瑞·伊诺丝/马修·福克斯/埃里克·韦斯特/大卫·摩斯/詹姆斯·戴尔/伊莱耶斯·加贝尔/莫里兹·布雷多/斯特林·杰里斯/达妮埃拉·凯尔泰斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1915547683.jpg,马克·福斯特,7.7,352535,动作/科幻/恐怖,tt0816711,英语 / 西班牙语 / 希伯来语 / 阿拉伯语,116.0,,美国,2013-06-02,yVZZBeMQe,费城一个毫无征兆的宁静早晨，前联合国调查员盖瑞·雷恩（布拉德·皮特 Brad Pitt 饰）驾车载着妻子凯伦（米瑞·伊诺丝 Mireille Enos 饰）和两个女儿蕾切尔（Abigail Hargrove 饰）、康妮（Sterling Jerins 饰）外出。谁知原本快乐的气氛很快变为恐慌与死亡所替代，连环的爆炸，惊恐逃散的人群，无序的车祸以及啃咬他人的丧尸，繁华大都会转瞬沦陷。盖瑞费尽九牛二虎之力带着妻女逃生，最终逃到联合国副秘书长所在的航母上，进而得知包括美国总统在内的数名大国首脑均已死亡，丧尸病毒业已蔓延全球。为了阻止世界毁灭，格里无奈受命，和来自哈佛的病毒学博士法斯巴克（Elyes Gabel 饰）前往病毒的源头之地寻找解除危机的办法。,丧尸/美国/僵尸/灾难/科幻/惊悚/恐怖/动作,2013.0,,
1292214,非常嫌疑犯 - 电影,刺激惊爆点(台) / 普通嫌疑犯 / 幕后嫌疑犯 / 嫌疑惯犯,史蒂芬·鲍德温/加布里埃尔·伯恩/本尼西奥·德尔·托罗/凯文·波拉克/凯文·史派西/查兹·帕尔明特瑞/皮特·波斯尔思韦特/苏茜·爱米斯/吉安卡罗·埃斯波西托/丹·哈达亚/保罗·巴特尔/卡尔·布瑞斯勒/菲力浦·西蒙/杰克·希勒/克里斯汀·艾斯布鲁克,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537319495.jpg,布莱恩·辛格,8.6,294925,剧情/悬疑/惊悚/犯罪,tt0114814,英语 / 匈牙利语 / 西班牙语 / 法语,106.0,,德国 / 美国,1995-01-25,EfaM2FJJf,美国加州的圣佩雷罗港一艘货轮爆炸，死亡27人，9000万美元失踪。事故发生以后，联邦调查局探员白基奇在医院等待昏迷不醒的幸存者；海关特派员大卫（查兹•帕明特里 饰）则对另外一名拿到特赦令的幸存者金特（凯文•史派西 饰）进行了审问。,悬疑/犯罪/美国/经典/剧情/1995/心理/推理,1995.0,,
2303845,刺客聂隐娘,聂隐娘,舒淇/张震/周韵/妻夫木聪/阮经天/谢欣颖/倪大红/咏梅/雷镇语/许芳宜/毕安生/张少怀/石隽/梅芳,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2262306528.jpg,侯孝贤,7.3,162308.0,剧情/武侠/古装,tt3508840,汉语普通话,107.0,,中国台湾 / 中国大陆 / 中国香港,2015-08-27,aMuUJfUBe,寂寞天宝后，巍巍大唐辉煌告终，朝廷的威严和向心力进一步削弱。此时藩镇林立，派系迭起，在四分五裂的乱象之下李氏帝国勉强维持着不堪一击的和平与威信。河北三镇之一的魏博镇，刚愎暴戾的节度使田季安（张震 饰）野心勃勃，相机而动。会朝廷派神策兵讨伐王承宗，魏博主从各执一词，纷争连 连。与此同时，田季安自幼被公主道姑带到山上修炼剑法的表妹聂隐娘（舒淇 饰）满师归来。她谨遵师父教诲，奉行杀一人以救万人的理念，接连手刃多位大僚，而此次归来则将狙击目标锁定在田季安身上。剑术已成，道心未坚，侠女聂隐娘捷若猿猱，隐迹红尘……,武侠/台湾/文艺/古装/2015/剧情/动作/戛纳,2015.0,舒淇:1138320|张震:1077991|周韵:1037851|妻夫木聪:1037028|阮经天:1259866|谢欣颖:1275639|倪大红:1274306|咏梅:1276041|雷镇语:1317690|许芳宜:1327448|毕安生:1351163|张少怀:1339540|石隽:1280771|梅芳:1324911,侯孝贤:1093843
3569910,自杀小队 - 电影,X特遣队 / 自杀突击队(台) / 自杀特攻：超能暴队(港) / 犯罪敢死队,威尔·史密斯/杰瑞德·莱托/玛格特·罗比/乔尔·金纳曼/维奥拉·戴维斯/本·阿弗莱克/杰·科特尼/卡拉·迪瓦伊/杰伊·埃尔南德斯/斯科特·伊斯特伍德/阿德沃尔·阿吉纽依-艾格拜吉/埃兹拉·米勒/科曼/亚当·比奇/吉姆·帕拉克/伊克·巴里霍尔兹/亚历克斯·梅拉兹/凯伦·福原/雷蒙德·奥鲁巴维尔,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2363084076.jpg,大卫·阿耶,6.7,328509,动作/犯罪/奇幻,tt1386697,英语 / 日语 / 西班牙语,123.0,http://www.suicidesquad.com,美国,2016-08-05,NAmrEnVZf,阿曼达（维奥拉·戴维斯 Viola Davis 饰）身为政府秘密机构的领导人，面对社会中出现的层出不穷的暴力恐怖袭击事件，决心启用一批被关押在监狱中判了无期徒刑的超级反派们，他们是小丑女（玛歌特·罗比 Margot Robbie 饰）、死亡射手（威尔·史密斯 Will Smith 饰）、回旋镖队长（杰·科特尼 Jai Courtney 饰）、复仇恶魔（杰伊·赫尔南德兹 Jay Hernandez 饰）和杀手鳄（阿德沃尔·阿吉纽依-艾格拜吉 Adewale Akinnuoye-Agbaje 饰）。,DC/美国/超级英雄/漫画改编/犯罪/科幻/动作/2016,2016.0,,
4059245,观音山,,张艾嘉/范冰冰/陈柏霖/肥龙/方励/金晶/刘洁/鲍振江/沈文/李迪/袁泽/陈宇/史敏芳/王国裕/丁娟/黄公望/段博文/李斯丹妮/谢添/李惠娟/向雪/黄鹰/吴小蓉/朱平康/衡文萱/王婷/胡攀科/关越/印一唯/刘文广,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p764496655.jpg,李玉,7.1,160761.0,剧情/爱情,tt1745713,汉语普通话,102.0,,中国大陆,2011-03-03,aUBAIfMmb,豆瓣《观音山》官方小站：,文艺/中国/爱情/剧情/成长/2011/内地/人生,2010.0,张艾嘉:1012646|范冰冰:1050059|陈柏霖:1211987|肥龙:1314183|方励:1275873|金晶:1318028|刘洁:|鲍振江:1322071|沈文:|李迪:|袁泽:|陈宇:|史敏芳:|王国裕:|丁娟:|黄公望:|段博文:1313011|李斯丹妮:1318220|谢添:1391372|李惠娟:|向雪:|黄鹰:|吴小蓉:|朱平康:|衡文萱:|王婷:1408855|胡攀科:|关越:|印一唯:|刘文广:|曾剑:,李玉:1217944
1305903,心慌方,异次元杀阵 / 立方体,妮可·德波儿/妮基·瓜达尼/大卫·休莱特/安德鲁·米勒/朱利安·瑞钦斯/韦恩·罗布森/毛里斯·迪恩·温特,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2101092199.jpg,文森佐·纳塔利,7.9,160634.0,科幻/悬疑/惊悚,tt0123755,英语 / 德语,90.0,,加拿大,1997-09-09,7m72NIZZf,警司昆廷（莫里斯•迪恩•温特Maurice Dean Wint 饰）、监狱专家兼传感器专家伦尼斯（维尼•罗宾逊 Wayne Robson 饰）、医生霍洛韦（尼基•瓜达尼 Nicky Guadagni  饰）、建筑师沃思（戴维•休利特 David Hewlett）、数学系的大学生利文（尼科勒•德搏尔 Nicole de Boer  饰）和身患孤独症的学者卡赞（安德鲁•米勒 Andrew Miller 饰），六个素不相识的人，一觉醒来后发现一同身处于由一个个形状相同的立方体组成的结构复杂的高度精密迷宫中！,惊悚/悬疑/科幻/人性/加拿大/恐怖/美国/Cult,1997.0,妮可·德波儿:1036503|妮基·瓜达尼:1337231|大卫·休莱特:1000092|安德鲁·米勒:1337230|朱利安·瑞钦斯:1147415|韦恩·罗布森:1139408|毛里斯·迪恩·温特:1337232,文森佐·纳塔利:1013778
4881607,撒娇女人最好命 - 电影,撒娇的女人最好命 / 会撒娇的女人最好命,周迅/黄晓明/隋棠/谢依霖/康晋荣,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2213388572.jpg,彭浩翔,5.6,224390,喜剧/爱情,tt3313908,汉语普通话 / 英语,95.0,,中国大陆 / 香港,2014-11-28,VfERmjryb,女汉子张慧（周迅饰）从大学时期起就暗恋同学蠢萌宅男龚志强（黄晓明饰），可惜龚志强一直都把她当哥们儿，而且还坚持在事业有成之前保持单身，张慧只好就默默等待着。一次出差，志强邂逅了台湾软妹蓓蓓（隋棠饰），在蓓蓓的撒娇攻势下志强缴械投降，两人瞬间爱的天雷勾地火。张慧得知情况后大受打击，好在闺蜜——号称上海撒娇女王的阮美（谢依霖饰）出手相救，还找来了长江以南最强撒娇天团相助，誓要教张慧训练为撒娇达人，夺回真爱。一场腥风血雨的男神争夺战势在必行，究竟鹿死谁手？,爱情/喜剧/周公子/搞笑/2014/中国大陆/撒娇/香港,2014.0,,
1295280,黑衣人2,MIB星际战警2(台) / 黑超特警组2(港) / 黑超特警2,威尔·史密斯/汤米·李·琼斯/约翰尼·诺克斯维尔/罗莎里奥·道森/雷普·汤恩/拉腊·弗林·鲍尔/帕特里克·沃伯顿/迈克尔·杰克逊,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453515660.jpg,巴里·索南菲尔德,7.6,159615.0,喜剧/动作/科幻,tt0120912,英语,88.0,,美国,2002-07-03,ZfyFZJBQe,故事发生在第一部的四年之后，此时特警K（汤姆•李•琼斯 饰）已经退休，成为一名普通的邮局局长，而J（威尔•史密斯 饰）则继续从事MIB的工作。,科幻/美国/喜剧/动作/外星人/2002/搞笑/电影,2002.0,威尔·史密斯:1027138|汤米·李·琼斯:1047994|约翰尼·诺克斯维尔:1031900|罗莎里奥·道森:1044717|雷普·汤恩:1006985|拉腊·弗林·鲍尔:1000059|帕特里克·沃伯顿:1041121|迈克尔·杰克逊:1055901,巴里·索南菲尔德:1002772
1308820,花与爱丽丝 - 电影,花与爱丽诗,铃木杏/苍井优/郭智博/平泉成/木村多江/相田翔子/阿部宽/广末凉子/大泽隆夫/伊藤步/布施绘里/坂本真/池永亚美/木村绿子/中野裕之/大森南朋/森下能幸/梶原善/笠原秀幸/叶美香/吉冈秀隆/松田一沙,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2196652087.jpg,岩井俊二,8.3,255150,剧情/喜剧,tt0407851,日语,135.0,,日本,2004-03-13,mV3VfyFJf,自小一起长大的少女花（铃木杏）与艾丽斯（苍井优）是一对亲密好友，但两人性格迥异，艾丽斯活泼好动，见爱就追，花则天性害羞，不敢同喜欢的男生讲话。在每天陪伴艾丽斯尾随其一见钟情的高校男生时，花也偷偷恋上了经常与该男生结伴同行的宫本。,日本/青春/文艺/友情/爱情/成长/2004/剧情,2004.0,,
4822848,武林外传 - 电影,武林外传电影版,闫妮/姚晨/沙溢/喻恩泰/倪虹洁/姜超/肖剑/岳跃利/王磊/午马,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p824702120.jpg,尚敬,6.5,205060,喜剧/动作/古装,tt1943048,汉语普通话,92.0,,中国大陆,2011-01-26,jr6eyrUva,电影版《武林外传》豆瓣小站：,喜剧/武林外传/搞笑/中国电影/大陆/中国/2011/电影,2011.0,,
3143676,林中小屋 - 电影,尸营旅舍(港) / 诡屋(台) / 林中屋,克里斯汀·康奈利/理查德·詹金斯/弗兰·克朗茨/布莱德利·惠特福德/杰西·威廉姆斯/克里斯·海姆斯沃斯/安娜·哈彻森/西格妮·韦弗/艾米·阿克/布莱恩·J·怀特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1323381020.jpg,德鲁·高达,7.6,281134,喜剧/悬疑/恐怖,tt1259521,英语 / 日语,95.0,http://discoverthecabininthewoods.com,美国,2012-03-09,JfiriFZBe,在一个明媚的日子里，同在一所大学的荷登（杰西·威廉姆斯 Jesse Williams 饰）、马提（弗兰·克朗茨 Fran Kranz 饰）、茱尔丝（安娜·哈彻森 Anna Hutchison 饰）、戴娜（克里斯汀·康奈利 Kristen Connolly 饰）以及科特（克里斯·海姆斯沃斯 Chris Hemsworth 饰）等5人驱车前往位于深山老林的小木屋中度假。他们不知道的是，自己的一举一动都在一个神秘机构的监视之下，甚至会自觉不自觉按照那群人的引导进入圈套。“无意”之中，戴娜用拉丁文念出一段咒语，在此之后，长眠泥土之下的丧尸爬了出来，对年轻人们展开血腥大屠杀。而镜头的另一边，神秘机构的成员喜滋滋看着镜头前的一切。,恐怖/惊悚/美国/黑色幽默/血腥/悬疑/颠覆世界观/2012,2012.0,,
3094909,乌云背后的幸福线 - 电影,失恋自作业(港) / 派特的幸福剧本(台) / 每朵乌云背后都有阳光 / 一线希望 / 闪开，让我拥抱幸福,布莱德利·库珀/詹妮弗·劳伦斯/罗伯特·德尼罗/杰基·韦佛/克里斯·塔克/阿努潘·凯尔/约翰·奥提兹/谢伊·惠格姆/朱丽娅·斯蒂尔斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1755867083.jpg,大卫·O·拉塞尔,7.7,187104,剧情/喜剧/爱情/家庭,tt1045658,英语,122.0,http://silverliningsplaybookmovie.com/,美国,2012-09-08,qyVnVfMQe,本身生性开朗乐观的中学教师帕特（布莱德利·库珀 Bradley Cooper 饰）回家撞见老婆出轨后因精神创伤被父母送进医院进行精神治疗。出院后帕特回到父母家与父母同住，在父亲（罗伯特·德尼罗 Robert De Niro 饰）与母亲（杰基·韦佛 Jacki Weaver 饰）的过度关怀下不免觉得压抑。一次聚会上帕特遇到了刚刚失去丈夫和工作的年轻女子蒂凡妮（詹妮弗·劳伦斯 Jennifer Lawrence 饰）。浑身是刺的蒂凡妮与帕特处处针锋相对，令帕特一开始唯恐避之不及。但随着两人接触的深入，帕特渐渐发现了蒂凡妮的动人之处，蒂凡妮也发现了帕特身上难以磨灭的乐观精神。蒂凡妮要求帕特与她共同练舞参加比赛，两人的关系开始向积极的方向改善。在舞蹈比赛的赛场，帕特终于找到了一生的所爱，而他与蒂凡妮的生活也拨开乌云重见阳光。,爱情/美国/温情/喜剧/剧情/2012/励志/奥斯卡,2012.0,,
1292444,大逃杀,圣战 / 东京圣战,北野武/藤原龙也/山本太郎/安藤政信/前田亚季/栗山千明/柴崎幸/塚本高史,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1071682909.jpg,深作欣二,8.0,154644.0,剧情/科幻/惊悚,tt0266308,日语,114.0,,日本,2000-12-16,nFZZn7u6e,为了培养出忠实效忠于成人、在逆境中坚忍不拔的青少年一代，日本政府出台《BR》法案。每年都从全国学校随机抽出一个班级的同学，前往荒岛进行生存极限挑战——老师发给学生地图、粮食和各式武器，令他们自相残杀，直到存活下来的最后一个，才能离开荒岛。接下来，残酷的游戏规则和令人绝望的生存条件，使班级里的年轻人开始了相互杀戮。善良或者凶残，主动出击或者被动防守， 同学们开始了各自的计划，人性的丑恶在血腥的死亡中暴露无遗。,日本/北野武/暴力/人性/日本电影/大逃杀/血腥/深作欣二,2000.0,北野武:1054423|藤原龙也:1045190|山本太郎:1162877|安藤政信:1045426|前田亚季:1009851|栗山千明:1027322|柴崎幸:1141865|塚本高史:1041892,深作欣二:1010756
1767042,潘神的迷宫 - 电影,潘的迷宫 / 羊男的迷宫 / 魔间迷宫 / 奇幻迷宫,伊万娜·巴克罗/塞尔希·洛佩斯/玛丽维尔·贝尔杜/道格·琼斯/阿里亚德娜·希尔,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p924581966.jpg,吉尔莫·德尔·托罗,7.9,267066,剧情/悬疑/战争/奇幻,tt0457430,西班牙语,118.0,,西班牙 / 墨西哥 / 美国,2006-10-11,FJnbi7mjb,12岁女孩子奥菲丽娅（伊万娜•巴克尔洛 饰）有一个凶暴的法西斯军官继父维达（塞吉•洛佩兹 饰），维达的任务就是镇压反抗者，研究各种刑具来折磨残害被抓来的异见人士，奥菲丽娅每天都目睹让人不愉快的事件。眼看着冷酷的继父和其党羽每日作恶还以此为乐，母亲又身怀六甲患病在床，被孤独感和目睹暴行的痛苦困扰的奥菲丽娅开始沉浸在自己的幻想中聊以自慰。,魔幻/西班牙/奇幻/童话/潘神的迷宫/战争/2006/电影,2006.0,,
1292226,2001太空漫游,2001：星际漫游 / 2001：太空奥德赛,凯尔·杜拉/加里·洛克伍德/威廉姆·西尔维斯特/丹尼尔·里希特/雷纳德·洛塞特/罗伯特·比提/肖恩·沙利文/艾德·毕肖普/格伦·贝克/艾伦·吉福德/安·吉利斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2500694952.jpg,斯坦利·库布里克,8.7,152585.0,科幻/惊悚/冒险,tt0062622,英语 / 俄语,149.0,,英国 / 美国,1968-04-02,mV3F3727e,这部影片是库布里克花了四年时间制作的充满哲学命题的鸿篇巨制。一块大黑石树立在史前人类的面前，他们刚刚开始认识工具，进入到进化的里程碑。同样的黑石还在宇宙多处出现，它们矗立在月球上，漂浮在太空中，带着某种神秘的寓意。,科幻/经典/美国/太空/1968/哲学/史诗/悬疑,1968.0,凯尔·杜拉:1054929|加里·洛克伍德:1032145|威廉姆·西尔维斯特:1150470|丹尼尔·里希特:1344122|雷纳德·洛塞特:1028002|罗伯特·比提:1028098|肖恩·沙利文:1152469|艾德·毕肖普:1067061|格伦·贝克:1064383|艾伦·吉福德:1096449|安·吉利斯:1005313,斯坦利·库布里克:1054533
4847665,壁花少年 - 电影,少年自读日记(港) / 壁花男孩(台) / 壁花之巅,罗根·勒曼/艾玛·沃森/埃兹拉·米勒/妮娜·杜波夫/保罗·路德/梅·惠特曼/迪伦·麦克德莫特/凯特·沃什/梅兰妮·林斯基/约翰尼·西蒙斯/布莱恩·巴尔泽里尼/尼可拉斯·博朗/朱莉娅·加纳/汤姆·萨维尼/切尔西·张/亚当·哈根布奇/埃林·维赫米/里斯·汤普森/赞恩·霍尔茨/兰登·皮格/珍妮弗·恩斯卡特/琼·库萨克/欧文·坎贝尔/威廉·卡尼亚/杰瑞米·穆恩/亚历山大·罗德斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1682183756.jpg,斯蒂芬·卓博斯基,8.0,205749,剧情/爱情,tt1659337,英语,102.0,,美国,2012-09-08,bEJvaUvib,查理（罗根·勒曼 Logan Lerman 饰）是个害羞和孤独的高中新生，拥有超越年龄的敏感和泪腺，总是默默观察身边的家人和朋友，是个典型的「壁花少年」。他的青春期充满各种挫折，先后经历了阿姨为给他买生日礼物去世、最好朋友自杀、受同侪排挤欺负、单恋没有回应等各种事情。然而查理还不是最惨的，因为和他一样被生活逼入墙角罚站的人实在太多。他幸运的拥有一个开明的老师和两个高年级的好友：叛逆娇俏的少女珊（艾玛·沃森 Emma Watson 饰）和自信满满的同志男生帕特里克（埃兹拉·米勒 Ezra Miller 饰），他们让查理明白了有时候不能永远旁观，必须要参与进来才能拥有属于自己的精彩。,青春/成长/美国/EmmaWatson/爱情/美国电影/剧情/2012,2012.0,,
